Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar,G5 currency index,Producer index,Consumer index
16/05/79,256.5,160.1,"54,922.9",124.5,296.0,442.7,"2,090.7",#N/A,256.5,#N/A,854.3,"1,58,742.2",974.2,"5,156.2",#N/A,#N/A,"1,23,759.9",160.1,#N/A,256.5,216.2,#N/A,296.0,230.6,168.5,#N/A,#N/A
17/05/79,256.8,160.7,"55,795.9",124.9,297.6,446.5,"2,107.2",#N/A,256.8,#N/A,861.0,"1,59,998.3",981.9,"5,197.0",#N/A,#N/A,"1,24,739.1",160.7,#N/A,256.8,217.5,#N/A,297.6,232.7,171.2,#N/A,#N/A
18/05/79,256.4,161.1,"56,328.2",125.2,297.2,448.2,"2,115.5",#N/A,256.4,#N/A,864.4,"1,60,623.3",985.7,"5,217.3",#N/A,#N/A,"1,25,226.4",161.1,#N/A,256.4,216.9,#N/A,297.2,233.1,172.8,#N/A,#N/A
21/05/79,262.0,164.9,"57,123.7",128.2,302.2,454.7,"2,148.9",#N/A,262.0,#N/A,885.1,"1,63,164.9","1,000.1","5,288.3",#N/A,#N/A,"1,27,207.9",164.9,#N/A,262.0,220.3,#N/A,302.2,236.1,175.3,#N/A,#N/A
22/05/79,265.4,166.8,"58,180.6",129.7,307.2,461.2,"2,181.4",#N/A,265.4,#N/A,898.5,"1,65,628.4","1,015.2","5,368.2",#N/A,#N/A,"1,29,128.6",166.8,#N/A,265.4,223.0,#N/A,307.2,239.9,178.5,#N/A,#N/A
23/05/79,264.2,165.9,"57,750.8",128.4,304.4,457.1,"2,154.5",#N/A,264.2,#N/A,887.4,"1,63,584.7","1,002.6","5,301.9",#N/A,#N/A,"1,27,535.2",165.9,#N/A,264.2,221.5,#N/A,304.4,238.5,177.2,#N/A,#N/A
24/05/79,263.8,165.4,"57,519.3",128.5,303.9,456.1,"2,155.4",#N/A,263.8,#N/A,887.8,"1,63,654.5","1,003.1","5,304.2",#N/A,#N/A,"1,27,589.7",165.4,#N/A,263.8,221.2,#N/A,303.9,238.3,176.5,#N/A,#N/A
25/05/79,270.6,170.0,"59,393.0",131.9,313.0,469.5,"2,215.7",#N/A,270.6,#N/A,917.9,"1,68,828.9","1,031.1","5,469.2",#N/A,#N/A,"1,31,161.7",170.0,#N/A,270.6,227.8,#N/A,313.0,244.7,182.2,#N/A,#N/A
28/05/79,270.6,170.0,"59,393.0",131.9,313.0,469.5,"2,215.7",#N/A,270.6,#N/A,917.9,"1,68,828.9","1,031.1","5,469.2",#N/A,#N/A,"1,31,161.7",170.0,#N/A,270.6,227.8,#N/A,313.0,244.7,182.2,#N/A,#N/A
29/05/79,273.8,172.2,"61,318.3",133.2,319.8,480.9,"2,260.0",#N/A,273.8,#N/A,936.2,"1,72,201.6","1,051.7","5,578.4",#N/A,#N/A,"1,33,781.9",172.2,#N/A,273.8,232.3,#N/A,319.8,250.0,188.1,#N/A,#N/A
30/05/79,270.3,169.7,"60,036.9",131.3,316.3,472.9,"2,228.6",#N/A,270.3,#N/A,923.2,"1,69,812.0","1,037.2","5,501.0",#N/A,#N/A,"1,31,925.5",169.7,#N/A,270.3,230.1,#N/A,316.3,247.2,184.2,#N/A,#N/A
31/05/79,274.6,172.0,"61,057.1",132.7,321.6,478.0,"2,253.4",#N/A,274.6,#N/A,933.3,"1,71,656.1","1,048.4","5,560.7",#N/A,#N/A,"1,33,889.6",172.0,#N/A,274.6,233.7,#N/A,321.6,250.7,187.3,#N/A,#N/A
01/06/79,275.1,172.7,"61,222.2",132.6,322.7,479.8,"2,244.7",#N/A,275.1,#N/A,929.7,"1,70,995.3","1,044.4","5,539.3",#N/A,#N/A,"1,33,374.1",172.7,#N/A,275.1,233.2,#N/A,322.7,250.0,187.8,#N/A,#N/A
04/06/79,272.9,171.0,"60,143.8",131.3,321.6,472.9,"2,215.5",#N/A,272.9,#N/A,929.6,"1,70,917.7","1,049.5","5,525.2",#N/A,#N/A,"1,31,670.3",171.0,#N/A,272.9,231.2,#N/A,321.6,247.1,184.5,#N/A,#N/A
05/06/79,274.8,172.3,"60,913.3",132.1,323.9,478.6,"2,231.0",#N/A,274.8,#N/A,935.9,"1,72,068.4","1,056.5","5,562.4",#N/A,#N/A,"1,32,556.7",172.3,#N/A,274.8,232.6,#N/A,323.9,249.4,186.9,#N/A,#N/A
06/06/79,280.0,175.7,"61,851.5",135.0,329.5,487.4,"2,277.7",#N/A,280.0,#N/A,955.5,"1,75,674.4","1,078.7","5,679.0",#N/A,#N/A,"1,35,334.8",175.7,#N/A,280.0,236.8,#N/A,329.5,254.0,189.8,#N/A,#N/A
07/06/79,276.1,173.2,"61,289.1",133.6,329.1,483.1,"2,275.7",#N/A,276.1,#N/A,954.7,"1,75,517.5","1,077.7","5,673.9",#N/A,#N/A,"1,35,213.9",173.2,#N/A,276.1,236.0,#N/A,329.1,252.7,188.0,#N/A,#N/A
08/06/79,280.0,175.4,"60,878.7",135.7,325.9,480.4,"2,263.0",#N/A,280.0,#N/A,949.3,"1,74,534.7","1,071.7","5,642.1",#N/A,#N/A,"1,34,456.8",175.4,#N/A,280.0,234.6,#N/A,325.9,251.0,186.8,#N/A,#N/A
11/06/79,282.4,177.0,"61,768.2",136.5,331.8,489.4,"2,297.9",#N/A,282.4,#N/A,956.9,"1,76,500.1","1,081.1","5,682.7",#N/A,#N/A,"1,36,496.6",177.0,#N/A,282.4,238.2,#N/A,331.8,254.7,189.5,#N/A,#N/A
12/06/79,277.8,174.0,"61,274.0",132.8,327.6,483.1,"2,244.2",#N/A,277.8,#N/A,934.8,"1,72,420.7","1,056.1","5,551.3",#N/A,#N/A,"1,33,341.8",174.0,#N/A,277.8,234.6,#N/A,327.6,251.2,188.0,#N/A,#N/A
13/06/79,276.6,173.1,"60,790.6",131.5,323.4,477.7,"2,208.5",#N/A,276.6,#N/A,919.9,"1,69,675.6","1,039.3","5,462.9",#N/A,#N/A,"1,31,218.9",173.1,#N/A,276.6,232.9,#N/A,323.4,249.6,186.5,#N/A,#N/A
14/06/79,279.0,174.5,"61,359.1",133.1,326.8,481.6,"2,238.8",#N/A,279.0,#N/A,932.5,"1,72,005.2","1,053.6","5,538.0",#N/A,#N/A,"1,33,020.5",174.5,#N/A,279.0,234.8,#N/A,326.8,251.7,188.3,#N/A,#N/A
15/06/79,280.0,174.1,"61,190.1",132.9,327.2,474.3,"2,257.8",#N/A,280.0,#N/A,929.5,"1,71,438.3","1,050.1","5,519.7",#N/A,#N/A,"1,32,582.1",174.1,#N/A,280.0,234.7,#N/A,327.2,251.5,187.8,#N/A,#N/A
18/06/79,278.0,172.8,"61,551.7",132.0,328.0,478.6,"2,263.1",#N/A,278.0,#N/A,950.5,"1,74,950.3","1,074.2","5,650.0",#N/A,#N/A,"1,32,933.5",172.8,#N/A,278.0,236.0,#N/A,328.0,252.3,188.9,#N/A,#N/A
19/06/79,280.3,173.0,"61,040.1",132.0,328.6,469.7,"2,238.9",#N/A,280.3,#N/A,940.1,"1,73,029.1","1,062.4","5,587.9",#N/A,#N/A,"1,31,473.7",173.0,#N/A,280.3,233.4,#N/A,328.6,249.6,187.3,#N/A,#N/A
20/06/79,281.4,173.1,"61,423.7",131.9,329.5,469.8,"2,240.9",#N/A,281.4,#N/A,940.9,"1,73,184.0","1,063.3","5,592.9",#N/A,#N/A,"1,31,591.3",173.1,#N/A,281.4,236.2,#N/A,329.5,251.5,188.5,#N/A,#N/A
21/06/79,282.3,173.5,"61,430.4",131.9,329.8,466.0,"2,232.8",#N/A,282.3,#N/A,937.5,"1,72,555.9","1,059.5","5,572.7",#N/A,#N/A,"1,31,114.1",173.5,#N/A,282.3,237.0,#N/A,329.8,252.0,188.5,#N/A,#N/A
22/06/79,283.5,173.7,"60,816.1",132.4,331.3,466.3,"2,274.3",#N/A,283.5,#N/A,941.2,"1,73,233.9","1,063.6","5,594.6",#N/A,#N/A,"1,31,629.3",173.7,#N/A,283.5,238.3,#N/A,331.3,252.9,186.6,#N/A,#N/A
25/06/79,283.9,172.9,"60,879.6",131.5,332.8,467.8,"2,275.7",#N/A,283.9,#N/A,959.3,"1,73,414.7","1,091.1","5,692.6",#N/A,#N/A,"1,31,766.6",172.9,#N/A,283.9,240.5,#N/A,332.8,253.9,186.8,#N/A,#N/A
26/06/79,281.5,172.2,"60,781.4",130.8,328.5,468.6,"2,263.2",#N/A,281.5,#N/A,953.6,"1,72,388.7","1,084.6","5,659.0",#N/A,#N/A,"1,30,987.1",172.2,#N/A,281.5,237.8,#N/A,328.5,251.1,186.5,#N/A,#N/A
27/06/79,281.8,172.1,"60,768.3",130.7,326.9,465.9,"2,251.8",#N/A,281.8,#N/A,948.8,"1,71,519.6","1,079.2","5,630.4",#N/A,#N/A,"1,30,326.7",172.1,#N/A,281.8,237.9,#N/A,326.9,251.2,186.5,#N/A,#N/A
28/06/79,275.9,168.4,"60,922.4",127.2,328.0,465.6,"2,240.7",#N/A,275.9,#N/A,944.2,"1,70,673.4","1,073.8","5,602.7",#N/A,#N/A,"1,29,683.7",168.4,#N/A,275.9,238.0,#N/A,328.0,250.7,186.9,#N/A,#N/A
29/06/79,277.5,169.0,"60,161.4",127.3,322.6,457.7,"2,190.5",#N/A,277.5,#N/A,923.0,"1,66,854.4","1,049.8","5,477.3",#N/A,#N/A,"1,33,065.6",169.0,#N/A,277.5,232.3,#N/A,322.6,245.5,184.6,#N/A,#N/A
02/07/79,282.5,172.3,"61,572.1",129.1,329.8,467.4,"2,252.7",#N/A,282.5,#N/A,943.9,"1,76,657.2","1,071.5","5,671.1",#N/A,#N/A,"1,35,330.2",172.3,#N/A,282.5,238.9,#N/A,329.8,252.1,188.9,#N/A,#N/A
03/07/79,281.4,171.4,"61,559.8",127.7,328.4,467.2,"2,210.0",#N/A,281.4,#N/A,936.3,"1,75,245.6","1,063.0","5,625.8",#N/A,#N/A,"1,34,248.9",171.4,#N/A,281.4,236.6,#N/A,328.4,251.0,188.9,#N/A,#N/A
04/07/79,283.5,172.1,"61,420.9",127.4,329.2,467.8,"2,199.3",#N/A,283.5,#N/A,931.8,"1,74,397.2","1,057.8","5,598.5",#N/A,#N/A,"1,33,599.0",172.1,#N/A,283.5,240.0,#N/A,329.2,252.2,188.5,#N/A,#N/A
05/07/79,288.3,174.7,"62,193.3",129.3,333.9,473.1,"2,221.2",#N/A,288.3,#N/A,941.1,"1,76,134.1","1,068.4","5,654.3",#N/A,#N/A,"1,34,929.5",174.7,#N/A,288.3,244.3,#N/A,333.9,255.2,190.8,#N/A,#N/A
06/07/79,290.3,176.4,"63,156.6",130.7,336.3,482.3,"2,258.0",#N/A,290.3,#N/A,956.7,"1,79,047.0","1,086.0","5,747.8",#N/A,#N/A,"1,37,161.0",176.4,#N/A,290.3,245.7,#N/A,336.3,258.4,193.8,#N/A,#N/A
09/07/79,287.9,175.5,"63,193.0",130.7,335.6,483.7,"2,328.7",#N/A,287.9,#N/A,977.9,"1,81,342.0","1,107.0","5,871.2",#N/A,#N/A,"1,38,313.4",175.5,#N/A,287.9,245.8,#N/A,335.6,258.2,193.9,#N/A,#N/A
10/07/79,290.5,176.6,"63,110.6",130.7,336.0,482.3,"2,307.2",#N/A,290.5,#N/A,968.5,"1,79,607.4","1,096.4","5,815.0",#N/A,#N/A,"1,36,990.3",176.6,#N/A,290.5,244.7,#N/A,336.0,257.5,193.6,#N/A,#N/A
11/07/79,290.3,175.8,"63,196.6",130.0,336.9,481.3,"2,300.8",#N/A,290.3,#N/A,965.8,"1,79,111.2","1,093.4","5,799.0",#N/A,#N/A,"1,36,611.8",175.8,#N/A,290.3,245.8,#N/A,336.9,258.6,193.9,#N/A,#N/A
12/07/79,290.8,176.1,"63,164.4",130.5,336.9,481.2,"2,306.8",#N/A,290.8,#N/A,968.3,"1,79,574.9","1,096.2","5,814.0",#N/A,#N/A,"1,36,965.5",176.1,#N/A,290.8,246.0,#N/A,336.9,258.7,193.8,#N/A,#N/A
13/07/79,287.5,174.1,"62,730.7",129.0,335.2,476.5,"2,288.6",#N/A,287.5,#N/A,960.7,"1,78,157.8","1,087.6","5,768.1",#N/A,#N/A,"1,35,884.7",174.1,#N/A,287.5,243.0,#N/A,335.2,255.5,192.5,#N/A,#N/A
16/07/79,292.8,176.9,"63,167.0",130.6,337.7,479.6,"2,297.4",#N/A,292.8,#N/A,973.5,"1,82,092.5","1,100.9","5,848.8",#N/A,#N/A,"1,36,407.4",176.9,#N/A,292.8,246.0,#N/A,337.7,258.2,193.8,#N/A,#N/A
17/07/79,296.3,178.2,"64,137.2",130.5,343.8,484.4,"2,307.7",#N/A,296.3,#N/A,977.9,"1,82,913.6","1,105.8","5,875.2",#N/A,#N/A,"1,37,022.5",178.2,#N/A,296.3,249.4,#N/A,343.8,262.8,196.8,#N/A,#N/A
18/07/79,302.2,181.1,"64,895.2",132.7,353.6,495.2,"2,358.6",#N/A,302.2,#N/A,999.1,"1,86,882.0","1,129.8","6,002.6",#N/A,#N/A,"1,39,995.3",181.1,#N/A,302.2,256.8,#N/A,353.6,268.9,199.1,#N/A,#N/A
19/07/79,299.2,179.5,"64,755.7",130.4,349.5,490.6,"2,344.4",#N/A,299.2,#N/A,979.8,"1,83,278.2","1,108.0","5,886.9",#N/A,#N/A,"1,37,295.6",179.5,#N/A,299.2,251.8,#N/A,349.5,265.5,198.7,#N/A,#N/A
20/07/79,298.8,180.5,"64,874.2",131.4,347.5,491.2,"2,353.5",#N/A,298.8,#N/A,983.6,"1,83,985.4","1,112.3","5,909.6",#N/A,#N/A,"1,37,825.4",180.5,#N/A,298.8,252.1,#N/A,347.5,265.0,199.1,#N/A,#N/A
23/07/79,304.9,183.3,"65,495.3",132.5,352.9,495.3,"2,365.2",#N/A,304.9,#N/A,"1,015.7","1,89,692.3","1,149.0","6,068.0",#N/A,#N/A,"1,38,444.3",183.3,#N/A,304.9,254.1,#N/A,352.9,268.0,201.0,#N/A,#N/A
24/07/79,305.3,183.3,"65,716.2",131.3,357.0,500.9,"2,362.5",#N/A,305.3,#N/A,"1,015.1","1,89,568.6","1,148.2","6,064.1",#N/A,#N/A,"1,38,354.0",183.3,#N/A,305.3,257.1,#N/A,357.0,269.7,201.6,#N/A,#N/A
25/07/79,303.4,182.7,"65,194.3",130.7,353.1,497.3,"2,339.0",#N/A,303.4,#N/A,"1,005.0","1,87,686.4","1,136.8","6,003.9",#N/A,#N/A,"1,36,980.3",182.7,#N/A,303.4,253.9,#N/A,353.1,266.9,200.0,#N/A,#N/A
26/07/79,305.2,183.9,"65,100.5",131.0,354.2,498.2,"2,331.0",#N/A,305.2,#N/A,"1,001.5","1,87,042.0","1,132.9","5,983.3",#N/A,#N/A,"1,36,509.9",183.9,#N/A,305.2,254.1,#N/A,354.2,267.0,199.8,#N/A,#N/A
27/07/79,305.8,184.6,"65,782.6",132.3,357.4,502.6,"2,367.3",#N/A,305.8,#N/A,"1,017.1","1,89,950.4","1,150.5","6,076.3",#N/A,#N/A,"1,38,632.6",184.6,#N/A,305.8,256.6,#N/A,357.4,269.9,201.8,#N/A,#N/A
30/07/79,301.4,182.4,"66,160.2",130.3,355.6,505.3,"2,359.4",#N/A,301.4,#N/A,"1,025.6","1,90,251.6","1,158.6","6,161.8",#N/A,#N/A,"1,38,179.8",182.4,#N/A,301.4,255.9,#N/A,355.6,269.4,203.0,#N/A,#N/A
31/07/79,296.5,179.7,"63,972.9",131.9,345.2,490.6,"2,354.1",#N/A,296.5,#N/A,"1,023.3","1,89,817.0","1,156.0","6,147.7",#N/A,#N/A,"1,45,048.8",179.7,#N/A,296.5,248.8,#N/A,345.2,262.8,196.3,#N/A,#N/A
01/08/79,290.1,175.6,"62,918.9",127.8,341.0,482.7,"2,297.7",#N/A,290.1,#N/A,998.8,"1,85,263.0","1,128.2","6,000.2",#N/A,#N/A,"1,41,568.9",175.6,#N/A,290.1,243.0,#N/A,341.0,257.6,193.1,#N/A,#N/A
02/08/79,291.5,176.3,"63,431.7",128.5,344.5,485.7,"2,315.2",#N/A,291.5,#N/A,"1,006.4","1,86,677.7","1,136.9","6,046.0",#N/A,#N/A,"1,42,649.9",176.3,#N/A,291.5,245.5,#N/A,344.5,258.8,194.6,#N/A,#N/A
03/08/79,286.5,173.6,"62,575.1",126.2,338.6,478.9,"2,278.1",#N/A,286.5,#N/A,990.3,"1,83,689.2","1,118.7","5,949.2",#N/A,#N/A,"1,40,366.3",173.6,#N/A,286.5,244.3,#N/A,338.6,255.3,192.0,#N/A,#N/A
06/08/79,282.7,171.1,"62,104.3",126.3,337.2,475.6,"2,298.3",#N/A,282.7,#N/A,998.5,"1,85,223.4","1,102.4","5,998.9",#N/A,#N/A,"1,41,538.7",171.1,#N/A,282.7,244.1,#N/A,337.2,255.0,190.5,#N/A,#N/A
07/08/79,285.1,172.7,"61,136.2",128.5,331.2,468.7,"2,282.6",#N/A,285.1,#N/A,992.2,"1,84,045.4","1,095.4","5,960.8",#N/A,#N/A,"1,40,638.5",172.7,#N/A,285.1,237.9,#N/A,331.2,249.6,187.6,#N/A,#N/A
08/08/79,289.0,175.0,"62,137.0",130.4,336.0,476.2,"2,322.3",#N/A,289.0,#N/A,"1,009.5","1,87,253.2","1,114.4","6,064.7",#N/A,#N/A,"1,43,089.7",175.0,#N/A,289.0,240.7,#N/A,336.0,254.3,190.7,#N/A,#N/A
09/08/79,297.1,179.4,"63,273.3",132.9,343.4,483.5,"2,346.5",#N/A,297.1,#N/A,"1,020.0","1,89,197.8","1,126.0","6,127.7",#N/A,#N/A,"1,44,575.7",179.4,#N/A,297.1,245.2,#N/A,343.4,257.6,194.2,#N/A,#N/A
10/08/79,303.8,183.5,"65,453.4",135.2,355.2,498.8,"2,416.1",#N/A,303.8,#N/A,"1,050.2","1,94,809.9","1,159.4","6,309.4",#N/A,#N/A,"1,48,864.2",183.5,#N/A,303.8,253.2,#N/A,355.2,268.2,200.8,#N/A,#N/A
13/08/79,298.8,180.6,"65,892.9",133.6,356.4,502.5,"2,437.2",#N/A,298.8,#N/A,"1,029.5","1,90,062.6","1,162.8","6,222.1",#N/A,#N/A,"1,50,173.0",180.6,#N/A,298.8,255.3,#N/A,356.4,269.3,202.2,#N/A,#N/A
14/08/79,292.0,176.8,"63,535.9",130.8,343.5,485.4,"2,352.5",#N/A,292.0,#N/A,993.7,"1,83,453.3","1,122.4","6,005.7",#N/A,#N/A,"1,44,950.8",176.8,#N/A,292.0,244.4,#N/A,343.5,259.7,194.9,#N/A,#N/A
15/08/79,301.9,182.8,"65,116.2",135.2,351.8,498.2,"2,409.8",#N/A,301.9,#N/A,"1,017.9","1,87,919.3","1,149.7","6,151.9",#N/A,#N/A,"1,48,479.5",182.8,#N/A,301.9,251.9,#N/A,351.8,265.8,199.8,#N/A,#N/A
16/08/79,297.9,180.3,"64,350.7",134.0,347.0,491.1,"2,391.4",#N/A,297.9,#N/A,"1,010.1","1,86,480.2","1,140.9","6,104.8",#N/A,#N/A,"1,47,342.5",180.3,#N/A,297.9,249.4,#N/A,347.0,264.1,197.4,#N/A,#N/A
17/08/79,300.6,182.0,"64,911.4",135.5,349.3,495.6,"2,413.5",#N/A,300.6,#N/A,"1,019.5","1,88,202.6","1,151.4","6,161.2",#N/A,#N/A,"1,48,703.4",182.0,#N/A,300.6,249.5,#N/A,349.3,264.8,199.2,#N/A,#N/A
20/08/79,298.8,180.9,"65,015.9",134.5,349.6,496.7,"2,412.2",#N/A,298.8,#N/A,"1,019.0","1,88,115.4","1,128.0","6,158.3",#N/A,#N/A,"1,48,634.4",180.9,#N/A,298.8,249.0,#N/A,349.6,265.4,199.5,#N/A,#N/A
21/08/79,300.5,182.0,"65,064.1",135.9,348.0,495.6,"2,421.6",#N/A,300.5,#N/A,"1,022.9","1,88,841.2","1,132.4","6,182.1",#N/A,#N/A,"1,49,207.9",182.0,#N/A,300.5,250.7,#N/A,348.0,265.2,199.6,#N/A,#N/A
22/08/79,311.0,188.2,"68,362.9",140.2,363.2,516.7,"2,516.3",#N/A,311.0,#N/A,"1,062.9","1,96,223.4","1,176.6","6,423.8",#N/A,#N/A,"1,55,040.8",188.2,#N/A,311.0,260.7,#N/A,363.2,276.5,209.7,#N/A,#N/A
23/08/79,310.1,187.5,"67,814.1",139.4,360.6,512.9,"2,494.2",#N/A,310.1,#N/A,"1,053.6","1,94,500.3","1,166.3","6,367.4",#N/A,#N/A,"1,53,679.3",187.5,#N/A,310.1,259.4,#N/A,360.6,274.7,208.1,#N/A,#N/A
24/08/79,314.8,190.3,"69,005.7",140.9,367.1,520.6,"2,524.9",#N/A,314.8,#N/A,"1,051.1","1,96,687.9","1,180.7","6,418.0",#N/A,#N/A,"1,55,581.4",190.3,#N/A,314.8,261.8,#N/A,367.1,279.1,211.7,#N/A,#N/A
27/08/79,314.8,190.3,"69,005.7",140.9,367.1,520.6,"2,524.9",#N/A,314.8,#N/A,"1,051.1","1,96,687.9","1,187.8","6,418.0",#N/A,#N/A,"1,55,581.4",190.3,#N/A,314.8,261.8,#N/A,367.1,279.1,211.7,#N/A,#N/A
28/08/79,316.8,191.7,"69,720.1",140.8,369.3,524.7,"2,519.1",#N/A,316.8,#N/A,"1,048.6","1,96,219.8","1,185.0","6,402.7",#N/A,#N/A,"1,55,211.2",191.7,#N/A,316.8,264.1,#N/A,369.3,280.7,213.9,#N/A,#N/A
29/08/79,315.2,190.7,"69,669.4",139.9,368.3,522.2,"2,497.1",#N/A,315.2,#N/A,"1,039.5","1,94,508.6","1,174.6","6,346.9",#N/A,#N/A,"1,53,857.6",190.7,#N/A,315.2,262.1,#N/A,368.3,279.1,213.8,#N/A,#N/A
30/08/79,319.2,193.3,"70,216.8",142.1,373.3,528.8,"2,542.1",#N/A,319.2,#N/A,"1,058.2","1,98,017.2","1,195.8","6,461.4",#N/A,#N/A,"1,56,632.9",193.3,#N/A,319.2,266.4,#N/A,373.3,282.9,215.4,#N/A,#N/A
31/08/79,315.1,190.4,"69,957.5",139.9,370.4,526.4,"2,527.7",#N/A,315.1,#N/A,"1,052.2","1,96,888.0","1,189.0","6,424.5",#N/A,#N/A,"1,53,643.9",190.4,#N/A,315.1,265.4,#N/A,370.4,281.6,214.6,#N/A,#N/A
03/09/79,322.9,195.2,"70,663.6",143.6,372.2,529.4,"2,545.3",#N/A,322.9,#N/A,"1,072.4","1,99,562.5","1,210.2","6,482.6",#N/A,#N/A,"1,54,726.9",195.2,#N/A,322.9,267.0,#N/A,372.2,283.5,216.8,#N/A,#N/A
04/09/79,325.0,196.3,"71,652.3",145.2,378.4,536.7,"2,594.1",#N/A,325.0,#N/A,"1,092.9","2,03,376.8","1,233.3","6,606.5",#N/A,#N/A,"1,57,684.2",196.3,#N/A,325.0,270.3,#N/A,378.4,287.3,219.8,#N/A,#N/A
05/09/79,329.0,198.6,"72,842.2",146.7,384.5,544.3,"2,629.2",#N/A,329.0,#N/A,"1,107.7","2,06,129.5","1,250.0","6,695.9",#N/A,#N/A,"1,59,818.4",198.6,#N/A,329.0,274.4,#N/A,384.5,291.7,223.5,#N/A,#N/A
06/09/79,335.5,201.8,"75,211.0",149.3,397.7,558.8,"2,717.5",#N/A,335.5,#N/A,"1,144.8","2,13,047.4","1,291.9","6,920.6",#N/A,#N/A,"1,65,182.1",201.8,#N/A,335.5,283.6,#N/A,397.7,301.8,230.7,#N/A,#N/A
07/09/79,329.2,197.7,"73,062.7",146.3,386.1,538.6,"2,637.2",#N/A,329.2,#N/A,"1,111.0","2,06,753.5","1,253.8","6,716.2",#N/A,#N/A,"1,60,302.2",197.7,#N/A,329.2,275.6,#N/A,386.1,292.9,224.2,#N/A,#N/A
10/09/79,336.3,201.8,"74,343.6",149.8,391.3,547.6,"2,684.6",#N/A,336.3,#N/A,"1,129.6","2,10,259.3","1,276.4","7,131.0",#N/A,#N/A,"1,63,194.6",201.8,#N/A,336.3,280.7,#N/A,391.3,298.0,228.1,#N/A,#N/A
11/09/79,339.5,204.1,"75,034.6",151.5,393.1,553.1,"2,708.4",#N/A,339.5,#N/A,"1,139.5","2,12,106.8","1,287.6","7,193.6",#N/A,#N/A,"1,64,628.5",204.1,#N/A,339.5,282.3,#N/A,393.1,300.2,230.2,#N/A,#N/A
12/09/79,337.1,202.6,"74,928.0",151.7,391.6,549.4,"2,718.2",#N/A,337.1,#N/A,"1,143.6","2,12,877.3","1,292.3","7,219.8",#N/A,#N/A,"1,65,226.6",202.6,#N/A,337.1,281.4,#N/A,391.6,298.8,229.9,#N/A,#N/A
13/09/79,333.0,200.5,"74,863.2",151.1,389.2,547.7,"2,722.7",#N/A,333.0,#N/A,"1,145.5","2,13,232.8","1,294.4","7,231.8",#N/A,#N/A,"1,65,502.5",200.5,#N/A,333.0,280.3,#N/A,389.2,298.2,229.7,#N/A,#N/A
14/09/79,345.8,208.3,"77,158.8",159.5,401.7,564.7,"2,801.7",#N/A,345.8,#N/A,"1,202.0","2,23,744.6","1,358.2","7,588.3",#N/A,#N/A,"1,73,661.3",208.3,#N/A,345.8,289.3,#N/A,401.7,309.3,236.7,#N/A,#N/A
17/09/79,351.8,211.6,"78,404.3",163.5,407.8,572.5,"2,875.4",#N/A,351.8,#N/A,"1,173.6","2,19,189.6","1,325.2","7,069.4",#N/A,#N/A,"1,77,565.1",211.6,#N/A,351.8,289.3,#N/A,407.8,312.4,240.5,#N/A,#N/A
18/09/79,375.8,226.0,"83,085.7",174.4,432.6,604.5,"3,040.2",#N/A,375.8,#N/A,"1,241.1","2,31,795.4","1,401.4","7,476.0",#N/A,#N/A,"1,87,777.0",226.0,#N/A,375.8,309.4,#N/A,432.6,331.8,254.9,#N/A,#N/A
19/09/79,369.0,221.7,"84,013.1",171.9,437.8,610.2,"3,090.1",#N/A,369.0,#N/A,"1,261.5","2,35,604.6","1,424.5","7,598.8",#N/A,#N/A,"1,90,862.8",221.7,#N/A,369.0,312.2,#N/A,437.8,334.8,257.7,#N/A,#N/A
20/09/79,380.0,225.5,"82,666.7",175.8,438.2,593.5,"3,063.0",#N/A,380.0,#N/A,"1,250.4","2,33,533.6","1,411.9","7,532.1",#N/A,#N/A,"1,89,185.1",225.5,#N/A,380.0,310.0,#N/A,438.2,333.4,253.6,#N/A,#N/A
21/09/79,369.0,218.7,"82,970.3",170.6,435.7,586.2,"3,040.7",#N/A,369.0,#N/A,"1,241.3","2,31,834.2","1,401.7","7,477.2",#N/A,#N/A,"1,87,808.5",218.7,#N/A,369.0,311.2,#N/A,435.7,330.6,254.5,#N/A,#N/A
24/09/79,380.4,225.8,"84,025.4",176.4,440.0,594.7,"3,090.1",#N/A,380.4,#N/A,"1,267.2","2,35,620.6","1,429.7","7,655.4",#N/A,#N/A,"1,90,394.5",225.8,#N/A,380.4,312.4,#N/A,440.0,334.0,257.8,#N/A,#N/A
25/09/79,376.7,223.7,"83,744.3",174.5,439.1,591.8,"3,072.2",#N/A,376.7,#N/A,"1,262.9","2,34,832.3","1,424.9","7,629.7",#N/A,#N/A,"1,89,757.5",223.7,#N/A,376.7,311.5,#N/A,439.1,334.3,256.9,#N/A,#N/A
26/09/79,373.8,221.4,"81,538.7",170.8,432.4,586.2,"2,988.2",#N/A,373.8,#N/A,"1,228.4","2,28,410.1","1,385.9","7,421.1",#N/A,#N/A,"1,84,567.9",221.4,#N/A,373.8,305.5,#N/A,432.4,327.2,250.2,#N/A,#N/A
